title,content,rating,version,votecount,votesum,time,page
无语,"我就下了一次这个app后来觉得没有意思删了
删了之后为啥总是有关于这个app的信息真的很烦
能不能别这么讨人厌",1,5.1.1,0,0,2022-02-10T00:29:20-07:00,2
寻找另一半的朋友吗,"喜欢这个平台交往人际关系也很交往的很好很实际的一个平台希望多多推荐真实的名字
好让在这上面寻找另一半的朋友们找到更合适的",5,5.1.1,0,0,2022-02-09T18:59:32-07:00,3
差,一点也不好，很恶心，涉黄了,1,5.1.1,0,0,2022-02-09T17:52:49-07:00,3
会员太贵了,挺好的 送我个会员试用一下吧 别人都有送,4,5.1.1,0,0,2022-02-09T17:20:00-07:00,3
万分感谢！,这则评论也算是感谢信了，本想给探探软件开发商送个锦旗，但是不知道地址，就在这里说道说道。首先感谢通过这个软件让我认识了我现在的老婆。我们相爱生活很和睦！其次17年到现在认识她如同梦幻一般，连我自己不敢相信。最后感谢探探这个软件！由衷地感谢！祝愿探探越来越好！,5,5.1.1,2,0,2022-02-09T09:21:59-07:00,3
解除匹配会出错,经常点到一个人的解除匹配就会莫名其妙把另一个匹配解除掉，真的很无语😓,2,5.1.1,0,0,2022-02-08T23:17:09-07:00,3
红点去不掉,有强迫症的找一个红点怎么也找不到,1,5.1.1,0,0,2022-02-08T12:03:10-07:00,3
垃圾软件,骗子垃圾软件，随便就封号，正常聊天就封号，那你疯了让我们下载？,1,5.1.1,0,0,2022-02-08T09:01:10-07:00,3
生活如此多娇,很好的一款软件. 无聊的时候  总是能给你一些新奇的发现.,5,5.1.1,0,0,2022-02-08T01:33:47-07:00,3
垃圾死了,永远匹配不到，还不如soul。还一直让冲会员，还有骚扰短信乖乖，真心垃圾,1,5.1.1,0,0,2022-02-07T22:46:14-07:00,3
不错的平台,喜欢,5,5.1.1,0,0,2022-02-07T22:42:05-07:00,3
需要开通会员才能玩，最少98元,这个软件太坑人，如果你心里一直想着免费赚到钱那是不可能的事情,1,5.1.1,0,0,2022-02-07T10:24:58-07:00,3
界面友好，功能全面,界面友好，功能全面，以后会考虑付费,5,5.1.1,0,0,2022-02-07T03:53:11-07:00,3
垃圾软件,超级垃圾，软件里的人也不正常，被人盗图举报后反馈结果都没有，打电话问客服就说会有回复的，不会不理人的，回个der，一点消息都没有，2月3好举报的，到现在2月7号了都还没有反馈结果。都不知道怎么办事的无语😓,1,5.1.1,0,0,2022-02-07T03:02:02-07:00,3
账号突然不见了,为什么我的账号突然直接就没有了，一打开提示账号就是退出界面，输入账号密码就变成了一个新账号了？？？？,1,5.1.1,0,0,2022-02-07T01:37:34-07:00,3
垃圾,永远匹配不到人，一直叫你开会员,1,5.1.1,0,0,2022-02-06T17:24:04-07:00,3
总是发骚扰短信不推送人,下载了这个软件之后总是发骚扰短信 可烦人 就这一点气的我就卸载了 账号也注销了 没别的就是烦人。还有一点就是 那么多个喜欢 就是不给你推送。不给你匹配上。我就想问是我不怎么充钱的原因吗？,1,5.1.1,1,1,2022-02-06T15:08:36-07:00,3
无语😓,删了之后还会收到短信，真的好烦,1,5.1.1,0,0,2022-02-06T14:09:26-07:00,3
不好用,下载之后上不去,1,5.1.1,0,0,2022-02-06T07:10:28-07:00,3
没好人,玩了探探好几年了 没一个好人都死渣男,1,5.1.1,0,0,2022-02-06T03:48:11-07:00,3
111,很好很不错,5,5.1.1,0,0,2022-02-06T01:52:33-07:00,3
缘汇邦 寄卖,太喜欢了，没事就聊聊天,5,5.1.1,0,0,2022-02-05T18:45:56-07:00,3
探探真是垃圾,说实话 一颗星星我都不想给  够垃圾 全是机器人 平台也有不少托 真的是够了,1,5.1.1,0,0,2022-02-05T04:21:36-07:00,3
骗子软件,买完超级会员。聊天还要求充钱,1,5.1.1,0,0,2022-02-05T02:32:00-07:00,3
太相信了,各位刚充了会员费就被冻结的，你们太相信民主2个字的含义了哈哈哈哈花钱买教训吧，在这里所有的充钱千万不要超过一个月哦,1,5.1.1,0,0,2022-02-05T02:22:06-07:00,3
性别歧视软件！,上面男性素质低，动不动就骂人，女性没有回击权利，一反击就判定违规，男性再怎么骚扰也不会被处罚！而女性只要反抗骚扰账号就被封禁！全体女性一起抵制！！,1,5.1.1,1,1,2022-02-05T01:13:11-07:00,3
简单直接粗暴,简单直接,5,5.1.1,0,0,2022-02-05T00:01:10-07:00,3
杀币,不会在下了,1,5.1.1,0,0,2022-02-04T18:28:36-07:00,3
发布什么都违规,忍好久了，这次发布冬奥会的照片说我违规，涉嫌广告内容或其他不符合规则的内容，我就想知道，冬奥会咋就不符合规则了呢？别人发个猫的照片就行，我发个冬奥会就不行？之前上传照片的时候作为头像的照片必须正脸可以理解，但别的照片也给我要正脸，哪有那么多的正脸照，而且看别人主照片正脸挡一半都行，我就不行,1,5.1.1,0,0,2022-02-04T06:39:19-07:00,3
1,好好好,5,5.1.1,0,0,2022-02-04T02:50:55-07:00,3
好,好软件。里面都是老好人。三观都很正👆！（🤣🤣🤣🤣🤣🤣🤣,5,5.1.1,0,0,2022-02-03T17:52:13-07:00,3
刚冲完会员就被封号,账号无缘无故就被冻结了，刚冲完3个月会员还没怎么用，,1,5.1.1,0,0,2022-02-02T23:19:07-07:00,3
画面太花哨了，应该是最近有新程序员或者运营加入,画面令人失望，太多无用选项，还不能关闭，感觉不知道从哪找来的有游戏运营背景的人加入团队了，你们这么搞，看着吧绝对下载量和活跃度越来越低，你当用户都是傻瓜吗,1,5.1.1,0,0,2022-02-02T05:58:08-07:00,3
充钱以后还是有些功能不能用,写着充费会员可以看到谁喜欢了你，结果充费以后仍然看不到，还需要更高一级的会员，吃相真难看垃圾软件，快要黄了，呵呵祝愿早日倒闭,1,5.1.1,0,0,2022-02-02T05:36:14-07:00,3
匹配不到,感觉匹配不到什么人,1,5.1.1,0,0,2022-02-02T02:21:20-07:00,3
垃圾软件,未经谨慎审核随意通过举报。对方男性先出现不尊重女性言论，对女用户不尊重，受不了反击后，解除了配对，隔天竟然被警告封号，活该女用户越来越少。再也不会来这个软件了。这辈子没有写过差评，送给探探。再见，不会再用，希望探探也尽快被政府整顿。,1,5.1.1,0,0,2022-02-02T01:07:58-07:00,3
很不好1,什么垃圾软件 一直发短信 能不能别发了 烦人,1,5.1.1,0,0,2022-02-01T23:49:46-07:00,3
骚扰软件,能不能不要老是发短信来骚扰，已经影响个人生活了三天两头短信提醒我已经屏蔽拉黑都没用对这个软件已经厌恶了,1,5.1.1,0,0,2022-02-01T04:54:36-07:00,3
糊弄玩就,不给推 没啥用,1,5.1.1,0,0,2022-02-01T02:56:02-07:00,3
垃圾,越来越垃圾了，到处都是让你充钱，不充钱没的玩！谨慎下载。,1,5.1.1,0,0,2022-02-01T01:06:11-07:00,3
找到快乐,这个软件很好用,5,5.1.1,0,0,2022-01-31T21:55:45-07:00,3
探探穷疯了 什么都要开VIP,一颗星都不想给,1,5.1.1,0,0,2022-01-31T01:17:04-07:00,3
说真的，在这软件上找到一个靠谱的人,真心，难，！！！！！,5,5.1.1,0,0,2022-01-31T00:56:20-07:00,3
探探不错,我是探探最早的一批的用户，从最早抱着试一试的态度，到后来遇到红颜知己，到现在娃娃一岁。非常感谢探探这个平台。加油。,5,5.1.1,1,0,2022-01-30T07:38:13-07:00,3
这是我用过之后的感受值得推荐给大家,我是2019年七月份来这个探探软件的，我下班每天玩这个软件后来遇见这个女孩子了，他是同事介绍下载的我发动态他看到我我们一直聊有说不完的话他身高181体重160斤是我喜欢的我们2020年4月份见面从探探聊了好几个月后来我们见面在一起好几个月了很幸福他会给我洗脚会照顾我送我手机送我项链而且见过父母了我家人喜欢他，他家人喜欢我，今年年底就订婚了真的感谢探探这个软件，我没有想过在网上也能遇见甜甜的爱情，这个软件真的很不错，我现在无聊的时候也会看一些动态我是他聊的第一个女孩子我们现在住在一起很幸福希望小哥哥小姐姐们都能在爱聊遇见你们的幸福希望看到这个动态的人都脱单💕💕,5,5.1.1,1,1,2022-01-29T07:10:55-07:00,3
自动扣费,垃圾软件 恶意扣费,1,5.1.1,0,0,2022-01-29T07:08:27-07:00,3
不错不错,不错不错,5,5.1.1,0,0,2022-01-29T03:33:38-07:00,3
差评,为什么我都删了，短信还会有？,1,5.1.1,1,1,2022-01-29T02:32:50-07:00,3
哪里可以投诉,短信告诉我4天内去APP确认注销，否则视为放弃注销。打开APP却告诉我，如果要注销，则15天内不得登录。有病吧！,1,5.1.1,1,1,2022-01-28T20:24:28-07:00,3
不错,还不错 里面的人比较真诚 不像佳缘 骗子太多太多了真恶心,4,5.1.1,0,0,2022-01-28T17:26:55-07:00,3
能不能改回之前注销就直接注销,现在注销还要返回软件注销，返回了又根本注销不了，这不是交智商税吗，注销了就直接注销了！还搞那么多事情，磨磨唧唧浪费精力，软件bug太多了，能不能完善好了再让我们使用！,1,5.1.1,1,1,2022-01-28T16:28:55-07:00,3
探探为什么不能一健解除所有配对呢？,探探为什么不能一健解除所有配对呢？,3,5.1.1,0,0,2022-01-28T10:42:41-07:00,4
垃圾垃圾,还是垃圾,1,5.1.1,0,0,2022-01-28T05:35:17-07:00,4
垃圾,没有比这更垃圾的软件了,1,5.1.1,0,0,2022-01-28T00:36:43-07:00,4
垃圾,垃圾软件 毁人大好青春年华 太恶心,1,5.1.1,0,0,2022-01-27T23:46:07-07:00,4
感谢探探,感谢探探，自从玩了探探肾都亏了,2,5.1.1,0,0,2022-01-27T11:14:19-07:00,4
好,好,5,5.1.0,0,0,2022-01-27T10:14:20-07:00,4
垃圾,天天给我发的什么垃圾软件,1,5.1.1,0,0,2022-01-27T02:37:38-07:00,4
搞不懂换照片也会被封号,三天前换了一个头像，一直没有通过真人验证，然后669455一直给我打电话，不知道是不是你家的电话，然后我就没接，打了两次，然后就把我封号了……郁闷,2,5.1.1,0,0,2022-01-26T23:43:54-07:00,4
无缘无故封禁？,消息都没怎么发说我有色情信息，就被封禁，恶心人的玩意,1,5.1.1,0,0,2022-01-26T22:50:34-07:00,4
不让注销账号,为什么不让我注销？给我发了条短信让我四天内返回app确认注销否则将视为放弃注销 我一返回登陆又说将撤销申请 玩我呢？,1,5.1.1,1,1,2022-01-26T20:38:15-07:00,4
为什么我没有女朋友哦,！,4,5.1.1,0,0,2022-01-26T06:56:42-07:00,4
不要发短信了,骗子,1,5.1.1,0,0,2022-01-26T05:33:12-07:00,4
两块钱,咱们玩这个被骗了2块钱 咱们就是说可以退嘛？,5,5.1.1,0,0,2022-01-26T04:21:43-07:00,4
玩了六年的感受,刚开始感觉挺好玩的，但后面越玩这个软件，越看透了，真的不好玩，而且大家也得小心里面的人，小心谨慎哈，并且里面的有些人脑袋还不咋正常，啧…只能是特别不好玩,1,5.1.1,0,0,2022-01-25T22:20:29-07:00,4
会员,没开几百块的会员什么也看不到，不能发不能收，坑！果断卸载,1,5.1.0,0,0,2022-01-25T14:58:26-07:00,4
定位评估差的要命,地级市500万人口城市的定位为什么推荐的都是隔壁城市的人呢？定位漂移了？,1,5.1.0,0,0,2022-01-25T05:32:47-07:00,4
注销不了,注销不了？,1,5.1.0,1,0,2022-01-24T21:01:46-07:00,4
注销不了  还要确认  找不到怎么确认   垃圾！,。,1,5.1.0,0,0,2022-01-24T20:10:03-07:00,4
天天更新，都更新什么了，都说不明白,不花钱啥也干不了,1,5.1.0,0,0,2022-01-24T16:11:43-07:00,4
探探路上,这里聊天随便聊，还有推荐新朋友哦。,5,5.1.0,0,0,2022-01-24T05:44:25-07:00,4
感谢探探,我遇到了生命中最重要最影响我的两个人 一个是认识了我很欣赏的人纠缠了很久 是我的感情启蒙和让我对爱对审美有了深刻转变的一个人 再后来我遇到了现在的老婆 感谢 我们因为探探相遇 也会一直在一起 虽然这个软件很不咋样 但还是很感谢 是你让我有了人生伴侣 奇妙的缘分,5,5.1.0,0,0,2022-01-24T05:06:20-07:00,4
垃圾,就是坑人软件  就是让你充会员,1,5.1.0,0,0,2022-01-23T20:50:22-07:00,4
渣男太多,大多数都不是想搞对象的，渣男太多了。,5,5.0.9,0,0,2022-01-23T17:50:43-07:00,4
总是弹假信息和骚扰通知,没有人联系还给我弹假消息,1,5.0.9,0,0,2022-01-23T01:05:41-07:00,4
精神家园,精神家园,5,5.0.9,0,0,2022-01-22T20:48:55-07:00,4
完美,好好好太好了！,5,5.0.9,0,0,2022-01-22T09:38:00-07:00,4
垃圾,1千多个匹配没一个聊天的垃圾软件,1,5.0.9,0,0,2022-01-21T10:29:24-07:00,4
垃圾！垃圾！全是机器人！就是想让你开会员！开了会员就让你封号！诈骗软件！,垃圾,1,5.0.9,0,0,2022-01-21T08:46:24-07:00,4
不是以前的了,现在拖很多，就是为了让你充钱。变味了。,5,5.0.9,0,0,2022-01-20T20:25:20-07:00,4
需要退会员费的，可以联系我q2665472646,需要退会员费的，可以联系我q2665472646,1,5.0.9,0,0,2022-01-20T12:44:41-07:00,4
毫无隐私,乱弹窗口，而且还带着APP的logo，简直无语！！！这一生尴尬的巅峰都是你给我的，乱推什么啊！！！真心无语！！！本来没什么，别人都以为我有什么呢，差评！！再也不用了,1,5.0.9,0,0,2022-01-20T09:43:46-07:00,4
匹配不到人,永远匹配不到人,1,5.0.9,0,0,2022-01-19T22:49:29-07:00,4
探探主播,往后希望平台多支持，我会多发段子，做好一个探探好主播,5,5.0.9,0,0,2022-01-19T20:25:03-07:00,4
花了三次钱买超级曝光,之前被整顿了，然后一直没有玩我手机苹果13，然后我的定位是深圳市，人也在深圳市。买个超级vip送了三次超级曝光，然后我再另外花钱买了三次超级曝光。一共六次，结果，全是泰国的人来点喜欢！！！！！！？？？？？？你们探探怎么回事，你们把我定到泰国去是有病吗？全部都是泰国的，没有一个是中国的。你们把我推到外国去是什么意思？？？我连续在软件两次向客服反馈，四五天过去了没有任何反应，而且打电话给你们，永远都是占线状态……,1,5.0.9,1,1,2022-01-19T14:00:18-07:00,4
垃圾垃圾,不能聊天、这到底是一块智商收割软件呢？还是垃圾软件，128开了3个月超级会员竟然不能聊天。白瞎了那128，已经卸载，垃圾开发商等着倒闭吧。,1,5.0.9,0,0,2022-01-18T16:53:43-07:00,4
不支持深色模式,2022年了，。还不支持深色模式，垃圾。。。,1,5.0.9,1,0,2022-01-18T09:06:43-07:00,4
谢谢🙏,老板 下次能别让40的大叔把年龄设成19了,1,5.0.9,0,0,2022-01-18T08:54:58-07:00,4
下载不了,下载不了,5,5.0.9,0,0,2022-01-18T08:50:51-07:00,4
为什么下载不了？,几年前还下载过啊,2,5.0.9,0,0,2022-01-17T23:06:56-07:00,4
会自动虚拟模拟对方发送信息给自己 造成骚扰,探探经常会自己模拟已配对的好友发送信息在消息栏当中，但是点击进去的时候什么都没有，所以经常对我造成了骚扰。,1,5.0.9,0,0,2022-01-17T15:16:04-07:00,4
特别好，值得推荐,特别好的软件,5,5.0.9,0,0,2022-01-17T11:52:02-07:00,4
扣费,这个会员要在哪里取消啊，每次都扣我100多,1,5.0.9,0,0,2022-01-17T03:04:03-07:00,4
离谱,聊个天都要充钱，你真是割韭菜大师,3,5.0.8,0,0,2022-01-16T21:46:59-07:00,4
有病,搞个头像一直不过,1,5.0.8,0,0,2022-01-16T13:14:52-07:00,4
……,跟现任老公就是上面认识的， 很靠谱啊， 我姐跟姐夫也是，   都很甜蜜， 其实认识只是一直方式   主要还是得靠对方去了解彼此,5,5.0.8,0,0,2022-01-15T21:17:26-07:00,4
好,"好好好好好好
好好好好好好",5,5.0.8,0,0,2022-01-15T18:13:36-07:00,4
功能建议,希望能添加个已婚认证🙃,1,5.0.8,0,0,2022-01-15T17:40:41-07:00,4
体验极差,一天给我推送几十条虚假信息，关了推送又收不到别人的消息,1,5.0.8,0,0,2022-01-15T01:33:52-07:00,4
假,都是假人，机器人,1,5.0.8,0,0,2022-01-14T17:56:45-07:00,4
给Yj道歉,垃圾软件惹我老婆不开心了，给爷爪巴。,1,5.0.8,0,0,2022-01-14T08:56:11-07:00,4
卡了一批,探探到底收集缓存多少信息啊，下载之后手机卡的不行,1,5.0.8,0,0,2022-01-14T08:07:41-07:00,5
关于我在探探引流,里面太好引流了一天引几十个,5,5.0.8,0,0,2022-01-13T23:40:40-07:00,5
假软件,评论全是男人，根本没女人，有也是营销号，想约的别浪费时间了,1,5.0.8,0,0,2022-01-13T22:29:55-07:00,5
体积太大了,1.2G，你是想干嘛？？,1,5.0.8,0,0,2022-01-13T19:12:21-07:00,5
差评！不停的短信骚扰,差评！！不停的短信骚扰。已经退定，已经注销账号还不停的短信骚扰,1,5.0.8,0,0,2022-01-13T16:02:41-07:00,5
探探yyds,很强大的交友平台 能加上好多盆友,5,5.0.8,0,0,2022-01-13T09:48:24-07:00,5
垃圾,千万不要下载 一直短信骚扰,1,5.0.8,0,0,2022-01-13T07:54:46-07:00,5
下载不了,为什么我不能下载了？,1,5.0.8,0,0,2022-01-13T07:02:44-07:00,5
探探这样一片净土，很有吸引力,"感觉还挺特别的我都不记得我多久没逛过自己的朋友圈了玩探探时间不长不短也一年有余,里面的功能非常好 在大城市比较忙碌 平时生活圈子小 通过探探可以认识周边的朋友 不一定要谈恋爱 可以扩大我们的一个交友圈 丰富生活 在探探上也认识到了不少的朋友 总之非常感谢探探 非常好的软件 五星君山一点望中青用来用去还是这个最靠谱现在可以轻松的和萌妹子主播互动了而且每次在这里玩都可以很开心一直都在使用这款交友平台推荐大家来加入不错感谢探探我和我老公就是这上面认识的我们已经结婚了现在宝宝也有了结婚一年多了宝宝已经5个月了我老公对我很好的宝宝也很可爱愿所有的单身朋友都能找到另一半我今天又下载这个软件就是想来评论一下网络里还是有真爱和缘分的加油啊还是很喜欢探探的感觉就像我的秘密基地一样没必要去顾及一些东西而且很多探探很有趣很希望能在探探上发展出一个现实中的朋友，很期待面基挺喜欢的.继续加油.我在里面找到了和自己一样的人.后台的小哥哥小姐姐们不要因为一些不好的人影响自己的情绪",5,5.0.8,5,2,2022-01-12T14:00:24-07:00,5
纯纯骗钱的垃圾玩意,一开会员就封你号，做过很多次实验了，就是为了赚你会员费！还有直播天天推几十遍，想关都关不了！垃圾公司！,1,5.0.8,1,1,2022-01-12T06:18:23-07:00,5
诈骗软件,一分为了评论  我求求有点姿色社恐的燃都别下 差点被诈骗  大无语,1,5.0.8,1,1,2022-01-12T05:54:27-07:00,5
建议有关部门严肃整顿这个软件,这个软件真是对青少年的影响太大了，希望有关部门严肃整顿一下。真的难以想象在当今中国居然有如此影响社会风气的软件。yp文化荼毒青少年，建议有关部门关停此软件。,1,5.0.8,1,1,2022-01-12T05:37:24-07:00,5
垃圾软件，全程监控,发布一个动态，结果表面上给我通过，实际上就我自己能看，朋友圈其他人都看不到……我生气去投诉气，就回复我说我网络有问题，我在发动态说这个事，纯文字不给我通过，配上图直接说我违反规定给我删除了,1,5.0.8,0,0,2022-01-11T23:31:46-07:00,5
虚假,好多都是假人，都是系统机器人,1,5.0.8,0,0,2022-01-11T19:51:49-07:00,5
苹果下载探探要收费？？？,探探现在下载要花钱了？？？无语 前几次都不用这次突然就要让人花钱？,1,5.0.8,0,0,2022-01-11T14:32:12-07:00,5
网络错误,老是网络错误 不知道怎么的 在我卸载后 下载就开始有问题了 随时点开 都没有消息 突然又出来很多消息 都是不同时间段的,3,5.0.8,0,0,2022-01-11T02:12:10-07:00,5
老是被封号？,第一个号本来有六千多人滑的后来注销一次再注册的时候就一直被封号？什么情况呢，没涉黄啊。。,1,5.0.8,0,0,2022-01-11T00:30:08-07:00,5
乱封号冻结账号,刚用一上午就给我冻结账号了,1,5.0.8,0,0,2022-01-10T23:24:51-07:00,5
非常好,刚玩不久，在同事的推荐下，下载了探探，内容丰富有趣，多样化。比其他相同软件要好玩。,5,5.0.8,0,0,2022-01-10T18:37:04-07:00,5
我都取消订阅了，为什么还要扣我30块钱？你们穷疯啦？,我都已经取消订阅了，为什么还要扣我30元？我就不明白了……,1,5.0.8,0,0,2022-01-10T08:44:13-07:00,5
好软件,探探这软件非常好，海王可多了。使用虚假头像的让我眼花缭乱。八倍镜都分辨不出,5,5.0.8,0,0,2022-01-10T05:31:21-07:00,5
不会还有人充钱吧,充钱的纯纯冤大头，多缺爱啊,5,5.0.7,0,0,2022-01-09T16:40:46-07:00,5
很好 我给我配对点美女哈哈,记住我官方,5,5.0.7,0,0,2022-01-09T07:47:47-07:00,5
以示感谢,宿世因缘都比你探到，仲有咩你做唔到！最多五星，不然可以比更多！加鸡腿比程序员啦你！！,5,5.0.7,0,0,2022-01-09T02:17:49-07:00,5
垃圾软件,垃圾！,1,5.0.7,0,0,2022-01-09T01:20:49-07:00,5
消息列表没法在搜索了,消息列表没法搜索不方便,5,5.0.7,0,0,2022-01-08T17:13:40-07:00,5
.,"我现在的老婆就是探探滑到的，网络一线牵
都是缘分哈哈哈哈哈哈哈",5,5.0.7,0,0,2022-01-08T10:08:25-07:00,5
黑名单，以后再也别让我下载了,黑名单,1,5.0.7,0,0,2022-01-08T09:59:11-07:00,5
挺好,给个会员,5,5.0.7,0,0,2022-01-08T03:07:15-07:00,5
注册后不跟任何人聊天也会被封禁,注册账号后 就退出了 几天后在进去这个软件就提示违规账号！真的是个有趣的软件，垃圾啊,1,5.0.7,0,0,2022-01-07T20:13:43-07:00,5
找到了一辈子最匹配的人,这个软件让我找到了契合的灵魂，只要准备好，幸福永远在路上,5,5.0.7,1,0,2022-01-07T06:37:37-07:00,5
很不错,继续加油,1,5.0.7,0,0,2022-01-07T01:15:24-07:00,5
11,不错的软件,5,5.0.7,0,0,2022-01-06T20:18:02-07:00,5
真好,能遇见我的宝儿！,5,5.0.7,0,0,2022-01-06T07:23:57-07:00,5
垃圾玩意,别人给我发消息根本不显示，要开会员才能显示，说什么因为对方太受欢迎，对方给我发消息有个P受欢迎的，真是垃圾的软件,1,5.0.7,1,1,2022-01-06T05:32:32-07:00,5
没有啥好玩的,比原来更垃圾,4,5.0.7,0,0,2022-01-05T14:28:28-07:00,5
总是跟我发短信,怎么总是给我发短信我删了还给我发我下回来还给我发怎么回事,1,5.0.7,1,1,2022-01-04T23:57:00-07:00,5
钓鱼软件而已,丑的很多真恶心全是钓鱼左滑右滑能有几个好的！,1,5.0.7,0,0,2022-01-04T23:51:22-07:00,5
太差劲了,匹配之后必须得会员才能聊天，吃烂饭，没吃像，一顿要钱,1,5.0.7,1,1,2022-01-04T05:33:45-07:00,5
啥玩意,光要钱不干事,1,5.0.7,0,0,2022-01-04T00:20:28-07:00,5
很开心,很开心😁开心了,5,5.0.7,0,0,2022-01-03T22:22:44-07:00,5
偷流量！,偷流量吗？一天消耗了20G！绝了！果断卸载了！,1,5.0.6,0,0,2022-01-03T10:14:47-07:00,5
好恶心,一个充满了黄色废料和奇葩的地方。。,2,5.0.6,0,0,2022-01-03T09:06:15-07:00,5
访问记录,为什么不对svip开放,1,5.0.6,0,0,2022-01-03T05:30:21-07:00,5
头像,上传本人自拍照没有一个是通过审核的，然后自己又没有照片功能，试了十几次没有一次能成功的,1,5.0.6,0,0,2022-01-03T04:36:53-07:00,5
体验感最差的app,第一次下载，是所有下载过的app里体验感最差的app！！ 上传十多次照片，均为本人照片，审核一直不通过？是有什么毛病？我还实名身份证认证！骗实名的吧！我照片网图？假人？怎么认定的？真的让人来火！再也不会下载的软件！,1,5.0.6,0,0,2022-01-02T18:09:23-07:00,5
垃圾软件 上垃圾的人,探探上女的全是机器人 匹配了 不说话 已读不回 再也不下载这杀呗app了,1,5.0.6,0,0,2022-01-02T09:53:22-07:00,5
一个头像怎么审都通过不了，我玩你**,一个头像怎么审都通过不了，我玩你**,1,5.0.6,0,0,2021-12-31T19:56:06-07:00,5
垃圾东西,都是什么歪瓜裂枣 丑的跟包租婆一样,1,5.0.6,1,1,2021-12-31T06:14:23-07:00,5
很多传销,一堆搞传销的，基本在辽宁的辽阳鞍山那边，讲两句话就让你去找她，套路都是一样的，说是有亲戚在这边工作，无时无刻的在线状态  还很多都是vip，更改位置去骗人,1,5.0.6,0,0,2021-12-31T01:26:29-07:00,5
上传照片说不是我本人,打开就先让上传照片，但是上传了好几张都说客服审核不是我本人，或者说什么涉黄涉军所以一直让我上传照片，我照片有那么明星相吗就说不是我本人，第一次照片可能是连衣裙方领的有点大脖子露的有点多了，但也是正常衣服啊，后来换了圆领卫衣立领衬衫还是说不是本人。关键是还不能注销账号了,1,5.0.6,0,0,2021-12-30T23:52:55-07:00,6
自动扣款,我就点了个下载然后趁我不注意就出来了扫脸，扣除了我9元,1,5.0.6,0,0,2021-12-30T03:10:51-07:00,6
laji，yp的你不封什么都没干封我号祝你早日倒闭,赶紧倒闭,1,5.0.6,0,0,2021-12-29T22:01:45-07:00,6
下载不了,为什么苹果下载不了 之前也下载过,5,5.0.6,0,0,2021-12-29T21:11:54-07:00,6
垃圾的一批,一直说照片不真实？我的照片不是我难道是你？,1,5.0.6,0,0,2021-12-29T20:03:42-07:00,6
垃圾，头像上去了删都删不了,垃圾,1,5.0.6,0,0,2021-12-29T16:12:52-07:00,6
卸载啦，还发短信,能不能别老发短信了,1,5.0.6,0,0,2021-12-29T06:12:51-07:00,6
软件很垃圾,软件很垃圾什么都配不到，就管你要充值。不要下载必要充值，充不充都一样,1,5.0.6,1,1,2021-12-29T01:46:35-07:00,6
短信骚扰巨多,只是下载来玩玩后面卸载了还是不停止的每天推送短信真的很恼火,1,5.0.6,0,0,2021-12-29T01:35:37-07:00,6
很多假号很多探探的气氛组保持活跃度,附近的人都在100几公里之外？,1,5.0.6,0,0,2021-12-27T11:53:34-07:00,6
全是泰国人,长得好看男号也不给流量 划几个就一个泰国人恶不恶心啊 给泰国开发的软件？,1,5.0.6,0,0,2021-12-27T10:38:50-07:00,6
银魂不断,我卸载之后能不能不要再给我短信推送配对成功消息？！,1,5.0.6,0,0,2021-12-27T03:17:20-07:00,6
不错,感谢找到了跑友,5,5.0.6,0,0,2021-12-26T21:45:09-07:00,6
今天起永远不再使用探探,"今天是我注册探探第1730天，今天起永远不再使用探探。
从注册那天起我就是充值会员，从VIP用户到SVIP会员。
充钱就有服务吗？错了那有什么服务。若要说服务那都很久久以前了。
打着平等自由的幌子，在他们平台上注册的骗子视而不见，无视用户的诉求。
也难怪，这个平台本身就在恶意圈钱和恶意收集用户信息，去年推出了49999黑金卡每年近50000费用，请问你们的服务值吗？哪值啊？
可以是体验吗？可以但必须上传公司执照。
就问凭什么上传给你呀？信息泄露你负责吗？还是你就想更好的骗钱？
就这两点就够让国家网信办请你们去喝茶了。
所以不要用探探，即便用了也别给他们一分钱因为不值。",1,5.0.6,0,0,2021-12-26T21:17:28-07:00,6
为什么不能出搜索模式,让人冒充了 还找不到人.,3,5.0.5,0,0,2021-12-26T17:15:37-07:00,6
垃圾软件,又要搞付费的一套，不付钱就几乎别想玩这个软件，这上面遇到的几几几乎全全全是骗子、托儿，诈骗，举报这些死骗子骂这些骗子反而自己被封号！只能说牛🐂🍺,1,5.0.5,0,0,2021-12-26T08:59:02-07:00,6
很垃圾,都是一些油腻男,1,5.0.5,0,0,2021-12-26T07:08:27-07:00,6
垃圾一直封号,刚用连个天都没聊就封真没用,1,5.0.5,0,0,2021-12-26T05:23:02-07:00,6
矛盾的设置！,改密码要点【我的】，设置里面改，但青少年模式不让我点任何功能，就挺搞笑的，换号还得卸载重登，这不是个bug？？？,1,5.0.5,0,0,2021-12-26T03:21:46-07:00,6
1,天天乱发虚假通知,3,5.0.5,0,0,2021-12-25T20:12:31-07:00,6
去掉在线时间显示,希望产品去掉在线时间显示，这个像跟踪一般。比如你想悄悄上线不让别人知道，但只要已上线就显示，感觉没有隐私了,3,5.0.5,0,0,2021-12-25T18:55:44-07:00,6
下载不了,为什么下载不了啊啊啊,1,5.0.5,0,0,2021-12-24T20:39:29-07:00,6
搞不懂,我一个匹配都没有 也不知道哪里违规 刚认证成功就冻结,1,5.0.5,0,0,2021-12-24T11:10:46-07:00,6
