title,content,rating,version,votecount,votesum,time,page
怪不得现在女拳猖獗，原来资本家也看不起男人,个人两个号，大号性别是男的每天语音匹配有三次机会，只有第一次才能拨通，余下两次只有充钱才可以打通。而小号注册的时候选择了女性别，每天十五次语音机会，次次都能打的通,1,4.18.0,0,0,2022-02-16T04:30:42-07:00,5
什么吗,瞧不起男人，就别让用。又想让人家花钱，还要恶心人家。既当又立的。,1,4.18.0,0,0,2022-02-15T20:05:54-07:00,5
随随便便就把你禁止私聊,经常无缘无故就给你一个违规，禁止你私聊，没意思的软件,1,4.18.0,0,0,2022-02-15T12:16:10-07:00,5
真的垃圾,里面就跟低智能儿童玩的平台一样，稍微有点难度的高智商的儿都没碰见过，游戏玩的生气，举报必成功，一点审核机制都没有，垃圾真的垃圾，果断卸载，其他人再看看吧，客服电话都找不到，谨慎选择,1,4.18.0,0,0,2022-02-15T04:25:19-07:00,5
解决不了问题，态度不行,非常差，明明关注了密友还不能语音，客服还不解决，态度非常不满意,1,4.18.0,0,0,2022-02-14T21:12:15-07:00,6
低级软件,从最初的树洞到现在的YP软件，开发就没有想过为什么会到这一步吗？现在大多数人提到这个软件就是那啥，自己定位能不能坚定明确一点，到处买推广。反正我一个1000多天的老用户是不会再下载回来了，别一天到晚给我发些信息，烦死了！！！,1,4.18.0,1,0,2022-02-14T19:59:32-07:00,6
评论,对于举报处理的很好，也整治了一些不良的网络环境，更阻止了一些网络诈骗发生的可能性，为网友们提供了绿色健康的网络环境，还会继续使用的，希望再接再厉,5,4.18.0,1,1,2022-02-14T19:39:33-07:00,6
收费的软件,几乎所有的社交软件都是聊天收费的，只有互相关注才免费，对方就是赚你的金币，没金币就不能聊天，然后让你充值，再加上对方不可能关注的，,1,4.18.0,0,0,2022-02-14T17:24:32-07:00,6
被人恶意删库了吗？,号没了，说我手机没注册？？？？？,1,4.18.0,1,0,2022-02-14T16:19:40-07:00,6
真垃圾,垃圾软件。我无缘无故被别人骂了我就不成功，别人举报我还成功.然后直接封号.,1,4.18.0,0,0,2022-02-14T10:05:05-07:00,6
搞黄滚出拆哪,就是说一个社交软件为什么全都是搞黄的不搞黄会死？空虚了去网站在这上面黄什么匹配的都不是什么正经人真的就是一个无语的大动作我真的不理解了,1,4.18.0,1,0,2022-02-14T09:41:28-07:00,6
一般,我并不想给太高的分数，两年前也下过几次.其他都还行，没有女人缘的还是没女人缘，同性缘浓的依旧，实质上并没有改变多少.,3,4.18.0,0,0,2022-02-14T09:04:34-07:00,6
账号无缘无故上不去了。,玩了1300多天，今天账号突然上不去了。说手机没有注册过。我这还是以前在国外时候的电话号码。号码已经不用一年多了。我就想问问你，没注册过这1300多天怎么用的？打电话给客服说解决不了。,1,4.18.0,0,0,2022-02-14T07:12:40-07:00,6
特差,都不知道怎么回事 被禁用聊天了  违规什么官方不表明 垃圾软件,1,4.18.0,0,0,2022-02-14T06:41:31-07:00,6
越来越没意思,不会开发就不要开发，就一直保持两三年前的那个版本不好吗，简单直接，注销了，再见,1,4.18.0,0,0,2022-02-14T02:44:13-07:00,6
不开心去Soul,翻脸干什么，不开心就去soul啊，在soul，没有人知道你的身份，在soul 没有标签，没有熟人，在soul 尽情的释放自己，在soul 遇见懂你的人,1,4.18.0,1,1,2022-02-14T02:42:42-07:00,6
封号,总封号太严了不好，没有QQ和微信好，网恋暧昧都不行,1,4.18.0,0,0,2022-02-14T00:14:49-07:00,6
垃圾的很,垃圾软件，对男生太不友好了，太容易禁言。,1,4.18.0,0,0,2022-02-13T23:31:48-07:00,6
能不能别取消匹配年龄选择功能啊,好好的功能为啥取消啊我服，本来就不喜欢和年下聊天，之前选择一下年龄就匹配不到了，新版本现在选不了了，早知道不更新了，我真无语，快给我还回来！,2,4.18.0,0,0,2022-02-13T11:03:44-07:00,6
功能收费,自从充钱一次之后，恋爱铃一个月没响过了，是还想让我充钱加速恋爱铃吗官方，如果这么为了挣钱的话那干脆直接明码标价得了呗,1,4.18.0,1,1,2022-02-13T10:55:29-07:00,6
一千多天了……你们的产品真的做过调研吗，需要的是共鸣，而不是特定几个人的瞬间。,以前没事的时候喜欢掏出手机刷一刷最新瞬间，或评论或点赞，发布者一般也回很快回复，因此也认识了很多有趣的人。可是后来产品升级时把最新给去掉了。不知从什么时候开始，推荐瞬间也变了，所有推荐的都是几百几千个点赞回复的瞬间，不是弹钢琴开豪车就是外国旅游美女大长腿，这不是生活，至少不是我们大多数人的生活，我们不是后浪。我已经很久没有刷广场上的瞬间了，即使评论的瞬间也很少有人会回复，就这样吧，再见。,1,4.18.0,1,1,2022-02-13T09:20:50-07:00,6
啥玩意啊,啥玩意啊不充钱就不给我视频匹配是吧,1,4.18.0,1,1,2022-02-13T08:22:45-07:00,6
无,"还可以，比扣，微多了些匹配，主要是软件健康
监管的好",5,4.18.0,1,1,2022-02-13T06:43:48-07:00,6
iOS的软件竟然没有右滑返回？？,每次都要点脸上面的小箭头返回？作为iOS用户多难受,5,4.18.0,0,0,2022-02-13T01:14:14-07:00,6
差评,差评，频繁禁用聊天功能，随意举报，没有工作人员核实情况，直接被禁聊，太垃圾了，总让充钱，不充钱就是观众。,1,4.18.0,0,0,2022-02-13T00:27:03-07:00,6
真的很垃圾啊,为了博人眼球，增加用户点击率，原本就没有人给发消息，硬生生来个通知有人发消息，结果点进去一看什么也没有，你多拉胯你不知道吗，真是不知道怎么想的，垃圾东西，差评,1,4.18.0,0,0,2022-02-12T21:56:56-07:00,6
不知道什么原因被无故封号还找不到客服,很久没登陆然后去登陆看看发现被封号、原因也没有、申述渠道也没有，客服也没有，真是呵呵了,1,4.18.0,0,0,2022-02-12T19:57:58-07:00,6
soul无理由封号,这个软件我玩了一年多了，无缘无故登不上去显示限制登录，说我违反规范，我基本就是个浏览客，没说过话就是喜欢听他们说，我不清楚我怎么违反了，请您给我个明确的理由。不然让大家怎么玩，突然有个能聊的来的朋友你把号封了，找又找不到，让人心里不免难过，早知道绝对不会下载这个软件，我想了很久难不成是因为我不充钱的原因吗？把我封禁限制登录了？对此我真的很恶心这种做法，希望能给个解决办法吧，如果不能我希望各位朋友下载的时候好好思量一下，玩着玩着登不上去了到时候会有多难受。,1,4.18.0,0,0,2022-02-12T19:05:05-07:00,6
恐怖,有bug，我明明关掉了地址，别人还能知道我离我近不近。一上来就说我们离得好近。真的是心脏都要吓死。,3,4.18.0,0,0,2022-02-12T16:41:19-07:00,6
各种小BUG,正常聊天，女性用户头像直接跳成男性，红心变蓝心，距离也是聊着聊着就没了,3,4.18.0,0,0,2022-02-12T09:45:09-07:00,6
最近soul过年没人管理了是吗？,过年期间，我的soul每次进入对话框都是男的头像，点自己头像又是女的，去反馈意见了，没人理，也不升级也不修复bug，有没有搞错！,3,4.18.0,0,0,2022-02-12T08:38:24-07:00,6
有大神,他们灵魂匹配，是真的他们女孩子个个是神婆直接算出来我的生辰八字,5,4.18.0,0,0,2022-02-12T00:37:37-07:00,6
太恶心了实在是,只要是男的，匹配就必须花钱，你不充钱匹配不上，然后脸基尼折合5毛钱匹配一次，女的秒挂你 你的5毛就白花了，充300能玩1小时  你这个软件真恶心，要钱不要脸了？然后女的说违禁词封我的号！我啥都没说封我的号 这个软件充满了利用女性骗男性钱的意思。真恶心这样的软件，如果有其他软件，我立马入驻其他软件！我是诚心交友，没想到这软件对男性这么不友好，而且完全没有公平性。骗钱软件，奇葩也多。,1,4.18.0,0,0,2022-02-11T22:57:17-07:00,6
无语子,咱就是说很无语，软件商店说已经下载好了，我的主屏幕说正在安装，删也删不掉，soul是有毒吗,1,4.18.0,0,0,2022-02-11T22:11:51-07:00,6
啥玩意,刚开始玩一天就封号了，我都没聊天就看看有啥。过一天在上就封号了。我要是有违规行为你可以显示一下啊，啥都不说就说有违规行为封号了。我都不知道我干啥了。,1,4.18.0,0,0,2022-02-11T19:48:06-07:00,7
真的无语了！,男男女女的都盗图，举报都不成功，盗图是侵犯别人肖像权，你这软件都允许？,1,4.18.0,0,0,2022-02-11T19:20:50-07:00,7
又要当⌚️子，又要立牌坊的垃圾软件,明明就是个垃圾软件，充斥着充值与虚假宣传，还有很多自以为是的女权，过着银乱生活肮脏不堪的女性～口区，真恶心,1,4.18.0,1,1,2022-02-11T16:30:55-07:00,7
垃圾,发布瞬间全部被屏蔽，就是很正常的图，几年老用户了越来越垃圾了,1,4.18.0,0,0,2022-02-11T10:41:45-07:00,7
骗人软件,骗人的充钱不到账。,1,4.18.0,0,0,2022-02-11T10:36:21-07:00,7
无法下载,为什么不能下载了？,5,4.18.0,0,0,2022-02-11T09:18:45-07:00,7
随着用户的增加，soul逐渐迷失最初的模样。吃相难看,微博不微博，陌陌不陌陌的。没有明确的用户定位，鱼龙混杂。是真的恶心,1,4.18.0,0,0,2022-02-11T05:36:58-07:00,7
真的很一般,真的很一般,1,4.18.0,0,0,2022-02-10T23:38:15-07:00,7
1000多天的用户真实评价太垃圾,每天给陌生人打招呼的次数只有7次，我也是醉了，给客服打电话，客服是一问三不知，就说一句话“已app显示为准”，然后直接挂断电话，好狂啊。体验感极差。卡顿，费电，还吞消息，这个app故意让聊天双方会收不到消息，给聊天双方造成已读不回的假象，迫使聊天双方更换聊天对象，防止聊成功了不用他们这个app了。,1,4.18.0,0,0,2022-02-10T23:18:11-07:00,7
太失望了,从这个ap刚出来开始就玩儿 可以说是看着它成长 开始的匹配没多少人到现在很多很多 soul是个很好的发泄树洞 一开始的soul也让我看到了很多世界的美好 新的版本 新出了一个游戏 想玩儿里面的游戏 过了新手期 12块钱一把 天美都没你黑 想钱想疯了吧 还有头像的天价成品 要钱可以毕竟是研发人员的心血 但是能不能吃相好看点,1,4.18.0,0,0,2022-02-10T22:35:45-07:00,7
关于用户禁言,确定有人工审核吗？动不动被禁言。,1,4.18.0,0,0,2022-02-10T22:16:34-07:00,7
稳定，好用，资源丰富。,很不错的社交软件。,5,4.18.0,0,0,2022-02-10T18:49:50-07:00,7
差！,什么玩意刚下载完正在注册跟我说我网络不好 我退出去重新打开注册竟然跟我说我账号异常让我申诉？？？想笑死我吗？,1,4.18.0,0,0,2022-02-10T10:20:25-07:00,7
希望可以改善一下环境,用户的质量有待提高…挺多没素质的人的，提醒大家交友需谨慎，有很多骗子的，没事用这软件唠唠嗑就行，别当真就好。,3,4.18.0,0,0,2022-02-10T09:18:45-07:00,7
骗人,真的垃圾，你们为了赚钱，第一次系统会给你匹配语音，后来就不能用了，真的垃圾啊,1,4.18.0,0,0,2022-02-10T06:36:18-07:00,7
为什么卸载以后就下载不了,苹果不让下载了？,1,4.18.0,0,0,2022-02-10T03:52:28-07:00,7
非常好用的社交软件,下载了一段时间,5,4.18.0,0,0,2022-02-10T02:14:07-07:00,7
寄生虫一样的软件靠寄生虫一样的用户生存,没有任何情怀的软件，只有吃相，活不久的,1,4.18.0,1,0,2022-02-09T22:50:50-07:00,7
App真的挺不错的，请重视我们的反馈，申请解封根本就没用的。,Soul的app是真的不错，我认识了很多异国他乡的朋友，有一段时间没用，账号无缘无故的不能用，也已经实名认证，申请解封也不行，刚申请解封成功，没多久又封了。我还不知道是什么原因，申请多次解封无果，但起码也让你上去把账号都清除了吧？是因为我把自动付费取消了，所以vip一到期就不能用？？？,1,4.18.0,0,0,2022-02-09T21:32:16-07:00,7
垃圾！,越来越垃圾是个什么体验，除了卡就是卡，卡到两天匹配不到一个人,1,4.18.0,0,0,2022-02-09T14:13:44-07:00,7
111,正常人谁会下这种软件？ 下载的人心里想什么都懂,5,4.18.0,0,0,2022-02-09T08:46:11-07:00,7
都没有给我打招呼 几乎很少 我还是5🌟好评,没有人像我打招呼,5,4.18.0,0,0,2022-02-09T08:14:39-07:00,7
很垃圾的一个软件，骗子很多托儿很多，,大家小心不要使用了，看见赶紧举报这个软件。,1,4.18.0,1,0,2022-02-09T03:53:15-07:00,7
举报,有人用粤语恶意攻击辱骂，拉黑了还不知道怎么回事。soul审核的不会粤语就不违规了吗？？？？？气的一肚子火,5,4.18.0,0,0,2022-02-08T20:33:02-07:00,7
没事还瞎弹消息提示,已经好几天都是这样了，没人给我发消息，还总给我发消息通知，还是聊天框都有删了的人的消息提示，点进去看啥也没有，很烦人,1,4.18.0,0,0,2022-02-08T20:04:56-07:00,7
不给五星评论可能都出不来,垃圾垃圾，头像来回切换，主页半天刷新不出，真的垃圾的软件,5,4.18.0,0,0,2022-02-08T16:55:24-07:00,7
。,别人发个消息我都收不到还做啥社交软件啊,1,4.18.0,0,0,2022-02-08T14:49:25-07:00,7
部分功能异常  漏洞,恋爱铃 匹配年龄不准确 上下差20岁 反馈也没有人处理…… 简直就是垃圾软件 骗钱软件,1,4.18.0,0,0,2022-02-08T10:28:41-07:00,7
男的根本匹配不到人,花钱才能匹配,1,4.18.0,0,0,2022-02-08T08:13:49-07:00,7
下载不下来,下载不下来不说，还删不掉，麻烦程序员们来帮帮忙,1,4.18.0,0,0,2022-02-08T07:26:03-07:00,7
安卓的账号切换都上线两个月了,为什么ios现在还没有,3,4.18.0,0,0,2022-02-07T22:03:29-07:00,8
关于soul的,有点姿色的就会让你充值聊天 垃圾软件 天使的面具后面是恶魔的面容,1,4.18.0,0,0,2022-02-07T18:46:17-07:00,8
万事胜意,作为一个沉默寡言的老用户一直以来我都没有写评分 怎么说呢一个社交软件到最后都会面目全非，好像就是定律 但是看大家的使用需求吧 我还是挺谢谢这个地方的 自己的小小星球  然后在这个地方遇到了很多各样的人 从记录学校趣事 到上班烦恼  不知不觉这么久 没什么可说的祝大家今日愉快啦💁‍♀️,5,4.18.0,0,0,2022-02-07T09:37:27-07:00,8
垃圾软件,垃圾软件，随随便便就禁言，封号，等着倒闭吧,1,4.18.0,1,0,2022-02-07T08:31:21-07:00,8
程序员走了吗？,"越升级越卡，我已经退出app重新进入很多次了，广场不能刷新不能看新内容，我已经看了那个女的自拍照看了N次了。
别拖欠程序员工资了好吗？",1,4.18.0,0,0,2022-02-07T08:22:10-07:00,8
审核没啥知识水平！不会再用。,帮人算违规，发公告不算。Soul审核人员太不专业！删了。不会再用！,1,4.18.0,0,0,2022-02-07T04:55:14-07:00,8
广告多,最原先玩soul的时候好像里面没有那么多广告，现在刷几个广场就来一些广告，唉，无语子,3,4.18.0,0,0,2022-02-07T01:49:45-07:00,8
为什么语音匹配一天只有一次,以前我是安卓手机一天语音匹配是三次，换成苹果显示是三次但是一天只能匹配一次，第二次一直匹配不上，我还找不到人工，到底为什么,1,4.18.0,0,0,2022-02-07T01:23:15-07:00,8
玩了好几年了 该封的不封 不该封的瞎封,申诉渠道再人性化一点,1,4.18.0,0,0,2022-02-07T00:48:33-07:00,8
失望⋯后悔重下,不如以前  现在一大堆ex男拿它聊黄 上来就要加WX或发恶心的喘声        三年前玩的时候根本没这些事 聊的好就也只是普通说些日常 后面基本没事了 聊的不好也就直接挂   时隔几年又重下 今天一整个大无语   聊的第一个就要WX 脑子一抽加了 结果没发两句就打视频 因为以前也有打过基本全是语音 没细看就点了确定 结果弹出来是视频 刚想挂我眼就瞎了(不想细说 😭😭😭）删了 再也不玩了 现在心情不是很好 现在这软件完全成了那些内心肮脏的人行不轨的工具 评论有些情绪化 还是希望能有所改进 保护隐私 想玩的姐妹千万别乱加人 视频太危险了 我已经后悔死了😭 就这样吧 goodbye,1,4.18.0,1,1,2022-02-07T00:46:21-07:00,8
用户,玩这个软件遇到了大无语😓！语音匹配到一个人说话出现了一些黄色语言就被系统自动断线了，账号也被封了！就非得说是我把他举报了！和他解释很多遍还不听直接就人身攻击！,1,4.18.0,0,0,2022-02-06T23:58:44-07:00,8
禁言确认方面缺加强确认,在禁言方面，请认真做好核对和确认，此环节需要加强,5,4.18.0,0,0,2022-02-06T23:29:04-07:00,8
登录问题太垃圾了,注册账号后退出再登录就显示未注册，一直这样,1,4.18.0,0,0,2022-02-06T23:13:08-07:00,8
开发者脑子是不是有大病？,给我个90后匹配60后是几个意思啊？垃圾软件，明明是个社交软件，这也不让说，那也不让说。,1,4.18.0,0,0,2022-02-06T20:46:28-07:00,8
骗子垃圾软件，把用户当韭菜,老实人动不动就封号，还无法解封，广场到处是假照片假人的骗子，管都不管，任由风生水起，这软件很明显的在搞男性歧视，并且风格已经变了，出轨软件！,5,4.18.0,0,0,2022-02-06T15:19:47-07:00,8
垃圾,色情很多还是那种拐弯抹角的色 聊天私信还要花钱  而且这个软件里的女生脑子大多数都有毛病 匹配到只看主页不说话 这软件都是有钱人玩的,1,4.18.0,0,0,2022-02-06T13:33:31-07:00,8
第一次在AppStore 评论给差评,好好的打字聊天，无缘无故禁言我，垃圾软件卸载了,1,4.18.0,0,0,2022-02-06T13:14:55-07:00,8
营销app，很垃圾,营销app，很垃圾,1,4.18.0,0,0,2022-02-06T10:41:11-07:00,8
绝对走心！,头一次如此认真的评价一款应用，我头一次下载这种交友软件就被搞出阴影了，希望各位下载的同学对那上面的人都能擦亮眼睛，但是其实没几个好人，好人谁玩儿这个。希望这款应用以后出个实名认证之类的，让大家可以有礼貌的交流聊天,1,4.18.0,0,0,2022-02-06T03:18:53-07:00,8
yyds,不开心的话，就下载soul吧，在soul不会有人了解你的过去，在soul没有解决不了的烦恼，在soul有温暖的声音，来soul遇见更懂你的人,5,4.18.0,0,0,2022-02-06T02:35:51-07:00,8
软件环境越来越差,真的，里面全是良莠不齐的人，而且发展趋势越来越下流，因为思想低级的人越来越多，十有八九就是在说些下流的话，还有一些在没完没了的抱怨生活。曾经那个充满正能量的app，越来越俗气了。,1,4.18.0,0,0,2022-02-06T01:10:28-07:00,8
！,下载不了，啥情况？还是老用户,1,4.18.0,0,0,2022-02-06T01:10:07-07:00,8
垃圾软件,服务异常，什么垃圾软件卸载,1,4.18.0,0,0,2022-02-05T08:57:52-07:00,9
服务器异常可真行,一天就给我两次匹配机会，再匹配直接服务器异常，是我13pm不配了,1,4.18.0,0,0,2022-02-05T08:21:14-07:00,9
好好整理下吧,每次都是只要连续匹配两次就死机匹配不到了我是因为无聊所以才下载的刚玩是不无聊了成一肚子火了,3,4.18.0,0,0,2022-02-05T07:55:41-07:00,9
真的太多bug了,我真不想给个一星给你们，三星完全出于老玩家对你们的怜悯之心，我算是老用户了。。。你们这个软件bug实在太太太多了，我真的搞不懂，明明内存很多却显示内存不足，而且匹配经常服务异常，我搞不懂为什么这样，多花点精力在监管力度和修复bug吧，我不是一个喜欢在这上面评论的人，这是第一次，真是忍不了了，求你们有所改进吧,3,4.18.0,0,0,2022-02-05T07:54:14-07:00,9
登都登不上,就刚进去注册密码打错一下还要等一个小时，等完一个小时之后还是说登陆太多了又要等一个小时，什么都不说了这是我玩的最恶心人的一个软件，垃圾，呸，，，,1,4.18.0,0,0,2022-02-05T07:07:47-07:00,9
一点都不好玩，已卸载,垃圾软件，各种收费骗钱，国家应该应该严肃处理这些垃圾开发者做一些垃圾聚集软件，没有本事管理好就不要做，害人之马，软件的开发者责任才是最大的,1,4.18.0,0,0,2022-02-05T06:46:18-07:00,9
老用户的福利,给老用户一点点特权吧，支持的点赞,5,4.18.0,0,0,2022-02-05T05:34:54-07:00,9
功能不全,这个软件什么都好，既然定位这么准确，为什么没有附近的人这一项功能呢？,5,4.18.0,0,0,2022-02-05T03:58:43-07:00,9
无语,现在都要花钱才能下载了吗，为什么我一点下载就让我绑定支付，说不支付没发下载？什么鬼，,1,4.18.0,0,0,2022-02-05T03:42:46-07:00,9
第一次发差评，居然给了这个app,垃圾软件，不分青红皂白就随意封号，太垃圾了。,1,4.18.0,0,0,2022-02-05T00:35:01-07:00,9
来自帅哥的评论,除了不分配对象，没有抛入大海中的纸条，其他方面挺好的,5,4.18.0,0,0,2022-02-05T00:30:32-07:00,9
异常,匹配就服务异常，语音通话3次两次匹配不上人，要不然就胖匹配一次算了，怎么回事？过年了放假了？都不管了是吗,3,4.18.0,0,0,2022-02-04T09:19:03-07:00,9
异常,匹配出现服务异常,1,4.18.0,0,0,2022-02-04T08:56:47-07:00,9
最后一次吐槽,"1300多天老用户了吧，只从一年前再下回来，吞瞬间的事情屡见不鲜，我怀念一下长辈不能让别人看见?匹配五个就匹配过快，不让匹配，还弹窗让我评价，耗子舔猫*，没事找刺激?

找对象，在这软件就算了吧，恋爱观早就扭曲了，当个树洞得了。",3,4.18.0,0,0,2022-02-04T08:16:08-07:00,9
就是要你充钱！,语音匹配，不用加速卡，永远都匹配不到，现在做大了，厉害了！,1,4.18.0,0,0,2022-02-04T05:40:52-07:00,9
卸载不了.,卸载不了,1,4.18.0,0,0,2022-02-04T03:22:05-07:00,9
无语,就无语 我为啥不能发动态啊！！并没有被封号或禁言之类的！！！发了 只有自己能看到 别人看不见！！！气死我,1,4.18.0,0,0,2022-02-03T18:21:50-07:00,9
已注销真是太恶心了,什么软件啊？连个人都没有 就知道发一些动态 搁那钓鱼 全是变态,1,4.18.0,0,0,2022-02-03T17:45:48-07:00,9
体验极差,体验感极差，举报骂人的还被封号，也不知道这软件谁开发的,1,4.18.0,0,0,2022-02-03T17:42:33-07:00,9
无缘无故被封了,之前玩了几个月的soul，认识了一个人，加了微信，最近不小心把他删了，想回soul重新看一下号码，然后给封号了，也看不成了（骂骂咧咧）,1,4.18.0,0,0,2022-02-03T09:15:59-07:00,9
给程序员发点工资吧,哎   我就无语了 以前的soul还能切换账号   现在的刚下回来直接就登到以前的号了   以前的那个号未成年   因为那个的实名认证上面的身份证是不对的 我已经成年了   我想重新换个号吧  直接青年模式把我强退了   我不理解   我想换个号不行吗  我直接无语  刚下回来直接就登到我以前那个号去了  还换不了了   我直接无语,1,4.18.0,0,0,2022-02-03T06:27:32-07:00,9
莫名其妙封禁 申诉形同虚设,傻宝软件两个号都给我莫名其妙封了 举报两个性骚扰 麦p的 结果他们没事给我封了。理由都不给我一个 去申诉消息石沉大海 打人工一直都是机器人敷衍你 给广告投放的钱拿出来点给员工吧 吃干饭的东西 一星都不想给,1,4.18.0,0,0,2022-02-03T02:01:36-07:00,9
满屏的段子手和机器人吸粉,广场上到处是段子手和吸粉机器人，太假太恶心，你们如果放任这种情况下去，马上就沦落成第二个陌陌,5,4.18.0,0,0,2022-02-02T19:13:12-07:00,9
引流后的soul真实绝绝子,就不开会员的话瞬间没有曝光量呗，限流呗，你挺会啊soul，老用户越来越心寒,1,4.18.0,0,0,2022-02-02T19:09:46-07:00,9
建议下架,莫名其妙就封号，兄弟们撤了,1,4.18.0,0,0,2022-02-02T17:20:24-07:00,9
垃圾中的战斗机,里面骗子超级多，套路满满的，表达意思根本不是带着污秽的意思，他直接给你封号，最开始封咯一天，我还没上线又来10天，申诉都没用，垃圾,1,4.18.0,0,0,2022-02-02T15:50:44-07:00,10
无语,"就是很离谱啊给别人一个干净的社交环境可以吗？这个软件也是很多人宣传吧？我之前在上面发了几张比较好看的一些照片吧，然后就有一些人在下面说一些污言秽语，在评论下面说我就算了还直接就是带到私信了，一直在跟我说一些不堪入耳的话，不回的话还道德绑架，还有时候爆粗口啊……说什么的话懂得都懂，真的什么人都有，然后也不想多说了
总的来说就是很垃圾很下头的一个软件，完全没有一点用处",1,4.18.0,9,3,2022-02-02T07:39:14-07:00,10
感谢soul给我一个干净的平台,我玩儿soul已经三年多了，一直也就是解解闷，知道2022年1月29日这天，我遇到一个同城的宝藏女孩，1月30日我和她第一次见面，我可能用了我一月所有的好运让我遇到她，甚至在这之前，我觉得一见钟情就只是见色起意的一种狡辩，可当我注视着她的眼睛的那一秒，我的心都融化了，她有着这世间一切的温柔，眼神里洒满了星辰大海，不出意外，我们在一起了。我希望大家始终相信，所爱隔山海，山海皆可平。soul为我们锻造了一个干净的社交平台。我希望大家都能在这个平台上找到属于自己的幸福。,5,4.18.0,0,0,2022-02-02T07:30:04-07:00,10
请求备份聊天记录,什么时候才可以把聊天记录像微信那样备份一下 求求了,1,4.18.0,0,0,2022-02-02T07:04:24-07:00,10
经常崩毁 卸载了还下载不回来,经常崩毁 卸载了还下载不回来,1,4.18.0,0,0,2022-02-02T04:50:12-07:00,10
差评,充值了，也一直匹配不上，反复和客服反馈，也没人管，真心烂,1,4.18.0,0,0,2022-02-02T00:46:43-07:00,10
你们好像穷要饭的,我已经卸载两个月了，动不动就给我发短信整那虚假消息，谁谁谁给你留言了，谁谁谁喜欢你了，我特意下载回来，直接注销，有多远滚多远，真下头，自己不找找问题出在哪，总是用这些方式让人恶心，如果软件做得好，谁会经常卸载，谁会几个月不登陆，不解决问题只知道恶心人，垃圾策划，垃圾软件,1,4.18.0,1,0,2022-02-01T20:04:28-07:00,10
性别歧视,"男的一不小心说了啥就是禁言封号
女的都快脱光了也没事
我点的举报，结果封的是我的账号，女的一点事儿都没有
咱就说soul是不需要男性用户的呗，女性用户是上帝，男的就是小鬼呗",1,4.18.0,0,0,2022-02-01T17:04:46-07:00,10
恋爱铃真的坑,恋爱铃两个月都不带响的。一充钱用加速卡立马匹配到异性！？？,1,4.18.0,0,0,2022-02-01T14:17:06-07:00,10
无语,搞不懂这个软件现在搞成个垃圾软件了，怎么敢各种收费的，每次更新就是想着怎么增加收费项目的，玩了四五年一点点见证soul的堕落，奇怪的用户越来越多了，难怪以前的老用户都不玩了都注销了,1,4.18.0,1,0,2022-02-01T10:21:07-07:00,10
e,感觉越来越没意思 半天匹配不到人,3,4.18.0,0,0,2022-02-01T05:21:26-07:00,10
好评,软件真的不错，感谢这个软件,5,4.18.0,1,1,2022-02-01T01:20:19-07:00,10
没有人聊天,一堆擦边球 以前一堆人聊天现在啥也不是,3,4.18.0,0,0,2022-01-31T23:10:53-07:00,10
带微信就封号,随便说点就瞎封号文字狱，聊天还要送礼物，垃圾玩意卸载了,1,4.18.0,0,0,2022-01-31T20:08:38-07:00,10
垃圾软件性别歧视,没意思 还说什么男女平等？TMD女的匹配次数没有限制 男的就二三十次 语音女的一来就去13次 男的就她们的零头 无语住了 什么垃圾软件还性别歧视,1,4.18.0,0,0,2022-01-31T16:39:31-07:00,10
越来越垃圾,匹配只能成功一次，然后就要钱,1,4.18.0,0,0,2022-01-31T08:29:39-07:00,10
可以把通知好友回来的取消吗,每次重新下载进去看看都有这个，我只是回来看看并不是想聊天，想聊我也会自己匹配的。谢谢,3,4.18.0,0,0,2022-01-31T05:40:23-07:00,10
搜索昵称搜不到人！！！！,我真的要爆哭了，由于之前跟soulmate产生矛盾大吵一架之后我拉黑了他，后续我很长一段时间没有登陆，今天登陆上去发现我被拉黑了，目前我用另一个号注册之后搜索他的用户名却找不到他，而且我搜我原来的账号也搜不到，求产品提供解决方案！！！真的不想因为这样错过！！！,2,4.18.0,0,0,2022-01-31T02:00:22-07:00,10
主要为了上来,真的服了，我当个管理啥也没干被封了，真的服了，说我低俗色情，什么啊我根本没有，然后封了我五天，真的服了，误封还不承认说就是我,5,4.18.0,0,0,2022-01-31T01:34:50-07:00,10
恶臭,里面全是恶臭蝻，随便乱封号，纵容色情骚扰,1,4.18.0,0,0,2022-01-30T21:09:29-07:00,10
垃圾,手机号码都没有注册过，刚刚去注册显示已经给别人注册了，别人注册我的手机号码连验证码都不用吗？真垃圾,1,4.18.0,0,0,2022-01-30T09:10:53-07:00,10
封号禁言问题,上面很多涉黄的话图片没看你们平台处理，我就发了一句“只要你缺钱咱俩就有缘”居然被封号！简直了,1,4.18.0,0,0,2022-01-30T06:14:08-07:00,10
